,Income,Kidhome,Teenhome,Recency,MntWines,MntFruits,MntMeatProducts,MntFishProducts,MntSweetProducts,MntGoldProds,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth,AcceptedCmp3,AcceptedCmp4,AcceptedCmp5,AcceptedCmp1,AcceptedCmp2,Complain,Response,Age,Years_as_Customer,Family_Size,Total_income_familymember,Total_Conv,RecentCmp,Total_spent,Total_spent_percent_income,Total_Purchases,AOV,Total_Purchases_year,%Wine,%Fruit,%Meat,%Fish,%Sweet,%Gold,%WebPurchases,%CatalogPurchases,%StorePurchases,%DealPurchases,products_factor,Deal_purchases,channels_factor,Basic,Graduation,Master,PhD,Married,Single,Together,Widow
1784,34600.0,1,1,8,199,33,60,8,3,15,5,5,2,5,8,0,0,0,0,0,0,1,49,7,3,11533.333333333334,0,0,303,0.004378486170919915,12,23.307692307692307,1.7142857142857142,0.008627167630057803,0.001430635838150289,0.002601156069364162,0.0003468208092485549,0.00013005780346820808,0.0006502890173410405,0.38461538461538464,0.15384615384615385,0.38461538461538464,0.38461538461538464,0.31699346931969763,0,0.45590994371482174,0,1,0,0,0,0,1,0
1785,46904.0,1,1,20,153,4,56,0,9,31,4,5,1,4,8,0,0,0,0,0,0,0,53,8,3,15634.666666666666,0,0,222,0.00236648544931244,10,20.181818181818183,1.25,0.004892972880777759,0.0001279208596281767,0.0017908920347944738,0.0,0.0002878219341633976,0.0009913866621183694,0.45454545454545453,0.09090909090909091,0.36363636363636365,0.36363636363636365,0.18869615668103004,0,0.41906873614190693,0,1,0,0,0,1,0,0
1786,49094.0,0,1,6,376,0,38,11,8,69,5,6,3,6,6,0,0,0,0,0,0,0,47,8,2,24547.0,0,0,433,0.004409817700376821,15,27.0625,1.875,0.00765877703996415,0.0,0.0007740253391453131,0.0002240599665946959,0.00016295270297796065,0.0014054670631849105,0.375,0.1875,0.375,0.3125,0.23807144804517194,0,0.49390243902439024,0,1,0,0,1,0,0,0
1787,36075.0,1,0,54,46,0,30,12,1,30,1,2,0,4,6,0,0,0,0,0,0,0,37,7,2,18037.5,0,0,89,0.0012335070406918726,6,12.714285714285714,0.8571428571428571,0.001275121275121275,0.0,0.0008316008316008316,0.00033264033264033264,2.772002772002772e-05,0.0008316008316008316,0.2857142857142857,0.0,0.5714285714285714,0.14285714285714285,0.05947612193766041,0,0.15679442508710806,0,1,0,0,0,0,1,0
1792,82122.0,0,0,89,734,22,350,151,25,100,1,3,9,13,1,0,0,1,0,0,0,0,58,7,1,82122.0,1,5,1282,0.007805365123047137,25,49.30769230769231,3.5714285714285716,0.004468960814398091,0.00013394705438250407,0.0021309758651762013,0.0009193638732617325,0.00015221256179830009,0.0006088502471932003,0.11538461538461539,0.34615384615384615,0.5,0.038461538461538464,0.18632672884700355,0,0.5234521575984991,0,0,0,0,0,0,1,0
1795,28520.0,1,1,55,11,0,10,0,2,20,1,1,1,2,6,0,0,0,0,0,0,0,60,7,3,9506.666666666666,0,0,23,0.0004032116685950703,4,4.6,0.5714285714285714,0.0005785413744740533,0.0,0.0005259467040673212,0.0,0.00010518934081346424,0.0010518934081346423,0.2,0.2,0.4,0.2,0.031181458355809693,0,0.4829268292682927,0,0,1,0,1,0,0,0
1796,62535.0,0,1,13,163,48,90,0,45,52,1,3,2,8,3,0,0,0,0,0,0,0,65,7,2,31267.5,0,0,346,0.0027664065498272995,13,24.714285714285715,1.8571428571428572,0.0026065403374110497,0.0007675701607100024,0.0014391940513312545,0.0,0.0007195970256656273,0.0008315343407691693,0.21428571428571427,0.14285714285714285,0.5714285714285714,0.07142857142857142,0.11421752829404545,0,0.28222996515679444,0,1,0,0,0,1,0,0
1797,36273.0,1,0,80,29,3,30,3,2,9,2,3,0,3,6,0,0,0,0,0,0,0,43,6,2,18136.5,0,0,67,0.0009235264928047637,6,9.571428571428571,1.0,0.0007994927356435917,8.270614506657845e-05,0.0008270614506657845,8.270614506657845e-05,5.513743004438563e-05,0.0002481184351997353,0.42857142857142855,0.0,0.42857142857142855,0.2857142857142857,0.045920216441678686,0,0.28222996515679444,0,0,1,0,0,1,0,0
1798,63404.0,0,2,97,734,26,70,11,44,17,2,6,3,4,4,0,0,0,1,0,0,0,56,6,3,21134.666666666668,1,1,885,0.006978944878164183,13,63.214285714285715,2.1666666666666665,0.017364835026181313,0.0006151031480663681,0.0016560469371017601,0.000260235947258848,0.001040943789035392,0.000402182827581856,0.42857142857142855,0.21428571428571427,0.2857142857142857,0.14285714285714285,0.5369898058222138,0,0.5958188153310106,0,1,0,0,0,0,1,0
1800,78416.0,0,1,99,453,38,279,188,38,183,2,7,7,10,3,0,0,0,0,0,0,0,44,6,2,39208.0,0,0,996,0.006350663759133861,24,39.84,4.0,0.0057768822689247094,0.0004845949806162008,0.003557947357682106,0.002397469904101204,0.0004845949806162008,0.0023337074066517036,0.28,0.28,0.4,0.08,0.26353711453818573,0,0.5531707317073171,0,1,0,0,0,0,1,0
1802,59385.0,1,1,85,135,0,10,0,4,36,2,3,1,4,5,0,0,0,0,0,0,0,69,7,3,19795.0,0,0,149,0.001254504428653218,8,16.555555555555557,1.1428571428571428,0.003409952008082849,0.0,0.00025258903763576663,0.0,0.00010103561505430665,0.0009093205354887598,0.3333333333333333,0.1111111111111111,0.4444444444444444,0.2222222222222222,0.1033993696376874,0,0.3658536585365854,0,0,1,0,0,0,1,0
1804,44689.0,1,1,82,18,0,5,0,0,11,2,1,1,2,7,1,0,0,0,0,0,0,69,6,3,14896.333333333334,1,3,23,0.00025732826135600804,4,4.6,0.6666666666666666,0.0006041755241782094,0.0,0.00016782653449394706,0.0,0.0,0.00036921837588668353,0.2,0.2,0.4,0.4,0.02179484822948539,0,0.4829268292682927,0,1,0,0,1,0,0,0
1808,90369.0,0,0,2,292,51,981,224,23,17,1,4,6,6,1,0,0,0,0,0,0,1,64,6,1,90369.0,0,0,1571,0.008692043819851721,16,92.41176470588235,2.6666666666666665,0.0016155982693180184,0.0002821764100521196,0.005427746240414301,0.0012393630559151922,0.00012725602806272062,9.405880335070654e-05,0.23529411764705882,0.35294117647058826,0.35294117647058826,0.058823529411764705,0.19884483842132483,0,0.6585365853658537,0,1,0,0,1,0,0,0
1809,63159.0,0,0,74,965,34,586,89,86,37,1,3,5,8,3,1,0,0,0,0,0,0,46,8,1,63159.0,1,3,1760,0.013932868904369854,16,103.52941176470588,2.0,0.007639449642964581,0.00026916195633243086,0.00463908548267072,0.0007045710033407749,0.0006808214189585015,0.00029291154071470416,0.17647058823529413,0.29411764705882354,0.47058823529411764,0.058823529411764705,0.3466426112955111,0,0.503586800573888,0,0,0,1,0,1,0,0
1811,46757.0,0,1,71,777,30,163,0,51,122,6,4,4,7,9,0,0,0,0,0,0,0,57,8,2,23378.5,0,0,1021,0.010917917789469182,15,63.8125,1.875,0.016617832623992128,0.0006416151592274953,0.0034861090318027248,0.0,0.001090745770686742,0.002609234980858481,0.25,0.25,0.4375,0.375,0.5675663066962765,0,0.49390243902439024,0,0,0,1,0,1,0,0
1812,79734.0,0,0,72,572,8,232,23,62,17,1,4,3,6,1,0,0,0,1,0,0,0,51,6,1,79734.0,1,1,897,0.005624882423026275,13,64.07142857142857,2.1666666666666665,0.003586926530714626,5.016680462537939e-05,0.0014548373341360021,0.00014422956329796573,0.0003887927358466902,0.0001066044598289312,0.2857142857142857,0.21428571428571427,0.42857142857142855,0.07142857142857142,0.14233702748451788,0,0.47038327526132406,0,0,1,0,1,0,0,0
1813,63207.0,0,0,68,438,169,565,91,169,70,1,2,3,6,7,0,0,0,1,0,0,0,28,7,1,63207.0,1,1,1432,0.011327680040501203,11,119.33333333333333,1.5714285714285714,0.0034648061132469504,0.0013368772446089832,0.00446944167576376,0.0007198569778663756,0.0013368772446089832,0.0005537361368202889,0.16666666666666666,0.25,0.5,0.08333333333333333,0.22399645756651312,0,0.43902439024390244,0,1,0,0,0,0,1,0
1814,72071.0,0,1,4,531,69,300,150,138,150,3,5,4,8,2,0,0,0,0,0,0,0,66,7,2,36035.5,0,0,1188,0.008241758241758242,17,66.0,2.4285714285714284,0.007367734595052101,0.0009573892411649624,0.004162561918108532,0.002081280959054266,0.0019147784823299247,0.002081280959054266,0.2777777777777778,0.2222222222222222,0.4444444444444444,0.16666666666666666,0.3255186430170127,0,0.4634146341463415,0,1,0,0,0,0,0,0
1815,21840.0,1,0,80,17,0,9,0,0,1,1,1,0,3,9,0,0,0,0,0,0,0,37,7,2,10920.0,0,0,26,0.0005952108419944142,4,5.2,0.5714285714285714,0.0007783882783882784,0.0,0.0004120879120879121,0.0,0.0,4.578754578754579e-05,0.2,0.0,0.6,0.2,0.03360903976975406,0,0.13170731707317077,0,0,0,1,0,0,1,0
1816,58582.0,0,1,15,402,35,106,101,77,42,2,9,2,9,5,0,1,0,0,0,0,0,38,7,2,29291.0,1,4,721,0.006153662325247939,20,34.333333333333336,2.857142857142857,0.00686217609504626,0.0005974531426035301,0.0018094295175992625,0.0017240790686559012,0.0013143969137277662,0.0007169437711242361,0.42857142857142855,0.09523809523809523,0.42857142857142855,0.09523809523809523,0.24481324383854175,0,0.3658536585365854,0,0,0,0,0,0,1,0
1817,72282.0,0,0,70,503,27,419,90,139,153,1,5,7,9,7,0,0,0,0,0,0,1,69,7,1,72282.0,0,0,1178,0.0081485273162431,21,53.54545454545455,3.0,0.003479427796685205,0.00018676849008051797,0.0028983702719902605,0.0006225616336017265,0.0009615118563404444,0.001058354777122935,0.22727272727272727,0.3181818181818182,0.4090909090909091,0.045454545454545456,0.18005540190420244,0,0.5787139689578714,0,1,0,0,0,1,0,0
1818,50387.0,0,2,91,369,9,87,12,14,34,3,6,2,8,5,0,0,0,0,0,0,0,64,7,3,16795.666666666668,0,0,491,0.0048721917916964355,16,28.88235294117647,2.2857142857142856,0.010984976283565205,0.0002679262508186635,0.0025899537579137473,0.00035723500109155135,0.00041677416794014326,0.0010121658364260623,0.35294117647058826,0.11764705882352941,0.47058823529411764,0.17647058823529413,0.38324190545398396,0,0.3486370157819226,0,1,0,0,1,0,0,0
1819,32583.0,1,1,10,5,0,3,0,0,1,1,1,0,2,7,0,0,0,0,0,0,0,59,6,3,10861.0,0,0,8,0.00012275963663147557,3,2.0,0.5,0.00023018138292974863,0.0,0.0001381088297578492,0.0,0.0,4.603627658594973e-05,0.25,0.0,0.5,0.25,0.010397419540224072,0,0.21951219512195122,0,0,0,1,0,0,1,0
1820,62568.0,0,1,99,362,17,398,80,35,61,3,5,3,5,4,0,0,0,1,0,0,0,58,6,2,31284.0,1,1,892,0.007128130543879557,13,63.714285714285715,2.1666666666666665,0.005785705152793761,0.00027170438562843625,0.006361079145889272,0.0012786088735455823,0.0005593913821761923,0.0009749392660785066,0.35714285714285715,0.21428571428571427,0.35714285714285715,0.21428571428571427,0.34292307551801227,0,0.5331010452961672,0,1,0,0,0,0,1,0
1821,44635.0,1,1,25,56,0,9,0,0,3,2,2,0,3,7,0,0,0,0,0,0,0,49,7,3,14878.333333333334,0,0,65,0.0007281118379783135,5,10.833333333333334,0.7142857142857143,0.0018819312198947013,0.0,0.0003024532317687913,0.0,0.0,0.00010081774392293043,0.3333333333333333,0.0,0.5,0.3333333333333333,0.061668653683048205,0,0.21951219512195122,0,0,1,0,0,0,0,0
1823,63967.0,0,1,57,387,84,141,73,35,162,3,4,4,12,2,0,0,0,0,0,0,0,52,7,2,31983.5,0,0,720,0.0056278139069534765,20,34.285714285714285,2.857142857142857,0.006049994528428721,0.0013131771069457689,0.002204261572373255,0.001141213438179061,0.0005471571278940704,0.002532555849109697,0.19047619047619047,0.19047619047619047,0.5714285714285714,0.14285714285714285,0.23303080211173446,0,0.32404181184668995,0,1,0,0,1,0,0,0
1824,52513.0,0,0,84,367,17,241,104,188,232,2,9,5,9,7,0,0,0,0,0,0,0,42,8,1,52513.0,0,0,917,0.008731005065315916,23,38.208333333333336,2.875,0.003494372821967894,0.0001618646811265782,0.00229466989126502,0.0009902309904214195,0.0017900329442233351,0.0022089768247862433,0.375,0.20833333333333334,0.375,0.08333333333333333,0.16343390009339395,0,0.5121951219512195,0,0,0,0,0,0,1,0
1825,25293.0,1,0,51,15,0,11,0,2,9,1,1,1,2,8,0,0,0,0,0,0,0,51,7,2,12646.5,0,0,28,0.0005534909464695184,4,5.6,0.5714285714285714,0.0005930494603249911,0.0,0.00043490293757166015,0.0,7.907326137666548e-05,0.0003558296761949947,0.2,0.2,0.4,0.2,0.029020734138750986,0,0.4829268292682927,0,1,0,0,1,0,0,0
1826,54111.0,0,1,97,267,6,54,8,3,50,2,5,2,6,5,0,0,0,0,0,0,0,55,7,2,27055.5,0,0,338,0.0031231519810762864,13,24.142857142857142,1.8571428571428572,0.004934301713145201,0.0001108831845650607,0.0009979486610855464,0.0001478442460867476,5.544159228253035e-05,0.0009240265380421725,0.35714285714285715,0.14285714285714285,0.42857142857142855,0.14285714285714285,0.16747688055139404,0,0.4076655052264809,0,0,0,1,0,0,0,1
1827,78394.0,0,0,13,298,27,697,216,24,166,1,4,6,5,2,0,0,0,0,0,0,1,34,7,1,78394.0,0,0,1262,0.008048982715734421,15,78.875,2.142857142857143,0.0019006556624231446,0.00017220705666249968,0.004445493277546751,0.0013776564532999975,0.00015307293925555528,0.0010587544965175906,0.25,0.375,0.3125,0.0625,0.17916189657091386,0,0.7134146341463415,0,1,0,0,0,0,1,0
1828,80739.0,0,0,92,674,92,736,39,0,92,1,3,11,9,1,0,0,0,0,0,0,0,62,7,1,80739.0,0,0,1541,0.009542977458508793,23,64.20833333333333,3.2857142857142856,0.004173943199692837,0.0005697370539640075,0.00455789643171206,0.00024151896852822057,0.0,0.0005697370539640075,0.125,0.4583333333333333,0.375,0.041666666666666664,0.2465137461654015,0,0.7317073170731707,0,0,1,0,1,0,0,0
1829,22669.0,1,0,30,16,14,36,37,22,48,3,4,1,2,9,0,0,0,0,0,0,1,45,7,2,11334.5,0,0,125,0.002756947507719453,7,15.625,1.0,0.0007058096960606996,0.0006175834840531122,0.0015880718161365743,0.0016321849221403678,0.000970488332083462,0.002117429088182099,0.5,0.125,0.25,0.375,0.06475993017525508,0,0.5487804878048781,0,0,1,0,0,0,1,0
1830,29236.0,1,0,30,37,4,24,16,9,9,2,4,0,3,9,0,0,0,0,0,0,0,33,7,2,14618.0,0,0,90,0.0015391456031740602,7,11.25,1.0,0.0012655630045149816,0.00013681762210972773,0.0008209057326583664,0.0005472704884389109,0.0003078396497468874,0.0003078396497468874,0.5,0.0,0.375,0.25,0.058904337043446366,0,0.32926829268292684,0,1,0,0,0,1,0,0
1831,44911.0,0,1,11,159,0,22,2,1,31,3,4,1,4,7,0,0,0,0,0,0,0,61,7,2,22455.5,0,0,184,0.0020484503028143928,9,18.4,1.2857142857142858,0.003540335329874641,0.0,0.0004898577185990069,4.453251987263699e-05,2.2266259936318495e-05,0.0006902540580258733,0.4,0.1,0.4,0.3,0.11377877149458723,0,0.39512195121951216,0,1,0,0,0,0,1,0
1832,54693.0,0,1,72,686,17,142,23,26,35,8,6,4,13,6,0,0,0,0,0,0,0,58,7,2,27346.5,0,0,894,0.00817274289684426,23,37.25,3.2857142857142856,0.012542738558864936,0.0003108258826540874,0.0025963103139341414,0.00042052913535552995,0.00047538076170625126,0.0006399356407584152,0.25,0.16666666666666666,0.5416666666666666,0.3333333333333333,0.42739947233940984,0,0.32926829268292684,0,0,0,1,1,0,0,0
1833,48186.0,1,0,39,97,3,66,12,7,34,3,4,1,4,7,0,0,0,0,0,0,0,46,6,2,24093.0,0,0,185,0.001919604872683504,9,18.5,1.5,0.002013032831112771,6.225874735400324e-05,0.0013696924417880712,0.00024903498941601296,0.00014527041049267422,0.0007055991366787034,0.4,0.1,0.4,0.3,0.0954997245107443,0,0.39512195121951216,0,1,0,0,0,0,1,0
1834,54809.0,1,1,0,63,6,57,13,13,22,4,2,1,5,4,0,0,0,0,0,0,1,43,7,3,18269.666666666668,0,0,152,0.0013866082831600073,8,16.88888888888889,1.1428571428571428,0.0017241693882391576,0.0001642066084037293,0.0015599627798354285,0.00035578098487474685,0.00035578098487474685,0.0006020908974803408,0.2222222222222222,0.1111111111111111,0.5555555555555556,0.4444444444444444,0.09271628406259579,0,0.26829268292682923,0,1,0,0,1,0,0,0
1835,41580.0,1,1,15,56,5,24,4,0,3,3,2,1,3,5,0,0,0,0,0,0,0,42,8,3,13860.0,0,0,89,0.00107020033188235,6,12.714285714285714,0.75,0.00202020202020202,0.00018037518037518038,0.0008658008658008658,0.0001443001443001443,0.0,0.00010822510822510823,0.2857142857142857,0.14285714285714285,0.42857142857142855,0.42857142857142855,0.08147646004788862,0,0.4076655052264809,0,1,0,0,0,0,1,0
1836,80336.0,0,0,12,209,19,456,160,142,66,1,2,9,13,1,0,0,0,0,0,0,0,50,7,1,80336.0,0,0,986,0.0061366493645518255,24,39.44,3.4285714285714284,0.0013007866958773154,0.00011825333598884685,0.0028380800637323243,0.0009958175662218682,0.0008837880900219079,0.0004107747460665206,0.08,0.36,0.52,0.04,0.11684680352136413,0,0.5180487804878049,0,0,0,1,1,0,0,0
1837,47743.0,0,1,56,198,2,43,0,12,20,3,4,1,6,6,0,1,0,0,0,0,0,63,7,2,23871.5,1,4,255,0.0026704926273458445,11,21.25,1.5714285714285714,0.004147204825838343,4.1890957836750935e-05,0.0009006555934901451,0.0,0.0002513457470205056,0.0004189095783675094,0.3333333333333333,0.08333333333333333,0.5,0.25,0.14250914293171799,0,0.2926829268292683,0,1,0,0,1,0,0,0
1840,32313.0,1,0,60,86,4,56,2,4,7,3,4,0,4,9,0,0,0,0,0,0,0,38,7,2,16156.5,0,0,152,0.0023519217676548866,8,16.88888888888889,1.1428571428571428,0.002661467520812057,0.00012378918701451427,0.0017330486182032,6.189459350725714e-05,0.00012378918701451427,0.0002166310772754,0.4444444444444444,0.0,0.4444444444444444,0.3333333333333333,0.12406419285539144,0,0.2682926829268293,0,0,0,1,0,0,1,0
1841,84953.0,0,0,73,167,48,602,63,72,72,1,3,10,4,2,0,1,1,1,0,0,1,67,7,1,84953.0,3,5,952,0.005603032229206394,17,52.888888888888886,2.4285714285714284,0.0009828964250821043,0.0002825091521194072,0.003543135616164232,0.00037079326215672196,0.00042376372817911083,0.00042376372817911083,0.16666666666666666,0.5555555555555556,0.2222222222222222,0.05555555555555555,0.12777709633368056,0,0.9512195121951221,0,0,1,0,0,0,0,1
1842,27071.0,1,0,90,8,3,19,0,2,3,2,2,0,3,6,0,0,0,0,0,0,0,52,6,2,13535.5,0,0,32,0.000591016548463357,5,5.333333333333333,0.8333333333333334,0.00029551919027741866,0.00011081969635403198,0.0007018580769088692,0.0,7.387979756935466e-05,0.00011081969635403198,0.3333333333333333,0.0,0.5,0.3333333333333333,0.028157549480182557,0,0.21951219512195122,0,0,1,0,0,0,0,0
1843,68148.0,0,0,86,389,66,408,37,57,85,1,4,4,6,2,0,0,0,0,0,0,0,63,7,1,68148.0,0,0,957,0.007021379624059047,14,63.8,2.0,0.0028540822914832425,0.0004842401831308329,0.002993484768445149,0.0002714679814521336,0.00041820743088571933,0.0006236426600927394,0.26666666666666666,0.26666666666666666,0.4,0.06666666666666667,0.16508613565368718,0,0.5414634146341464,0,0,1,0,0,0,1,0
1844,65735.0,1,1,37,239,7,119,4,15,11,5,6,2,6,7,0,0,0,0,0,0,0,55,7,3,21911.666666666668,0,0,384,0.0029207740051113546,14,25.6,2.0,0.005453715676580208,0.00015973225830988056,0.00271544839126797,9.127557617707461e-05,0.0003422834106640298,0.0002510078344869552,0.4,0.13333333333333333,0.4,0.3333333333333333,0.2306285184352424,0,0.424390243902439,0,0,1,0,0,0,1,0
1845,86836.0,0,0,7,179,21,273,0,21,63,1,6,10,6,5,1,0,1,1,0,0,1,45,8,1,86836.0,3,5,494,0.0028444096410516254,22,21.47826086956522,2.75,0.001030678520429315,0.00012091759178221014,0.0015719286931687318,0.0,0.00012091759178221014,0.0003627527753466304,0.2608695652173913,0.43478260869565216,0.2608695652173913,0.043478260869565216,0.07347574865136706,0,0.8112407211028633,0,0,0,1,1,0,0,0
1847,30093.0,0,0,19,2,6,28,13,4,16,1,2,0,3,7,0,0,0,0,0,0,0,30,7,1,30093.0,0,0,53,0.0008805742008373762,5,8.833333333333334,0.7142857142857143,3.323031934336889e-05,9.969095803010666e-05,0.00046522447080716444,0.00021599707573189778,6.646063868673779e-05,0.00026584255474695114,0.3333333333333333,0.0,0.5,0.16666666666666666,0.014072172967098695,0,0.21951219512195122,0,1,0,0,1,0,0,0
1848,57705.0,0,1,14,383,0,53,6,4,40,3,8,1,6,6,0,0,0,0,0,0,0,54,6,2,28852.5,0,0,446,0.0038644161785602884,15,27.875,2.5,0.006637206481240793,0.0,0.0009184646044536869,0.00010397712503249285,6.931808335499523e-05,0.0006931808335499523,0.5,0.0625,0.375,0.1875,0.21330863400528075,0,0.38414634146341464,0,0,0,1,1,0,0,0
1849,25008.0,1,0,72,2,8,8,6,1,9,2,1,0,3,8,0,0,0,0,0,0,0,32,6,2,12504.0,0,0,25,0.0004998200647766804,4,5.0,0.6666666666666666,7.99744081893794e-05,0.0003198976327575176,0.0003198976327575176,0.0002399232245681382,3.99872040946897e-05,0.0003598848368522073,0.2,0.0,0.6,0.4,0.011289024874677466,0,0.13170731707317077,0,1,0,0,0,1,0,0
1850,83257.0,0,0,56,536,27,590,38,107,67,1,5,10,12,6,1,0,1,0,0,1,1,25,8,1,83257.0,2,5,1298,0.007795046722236902,27,46.357142857142854,3.375,0.0032189485568781,0.00016214852805169534,0.003543245612981491,0.00022820903948016382,0.0006425886111678297,0.0004023685696097625,0.17857142857142858,0.35714285714285715,0.42857142857142855,0.03571428571428571,0.1909075163399124,0,0.5958188153310106,0,0,0,0,0,1,0,0
1851,22280.0,1,0,85,2,1,4,3,1,2,1,1,0,2,8,0,0,0,0,0,0,0,45,7,2,11140.0,0,0,11,0.000246847089448409,3,2.75,0.42857142857142855,8.976660682226212e-05,4.488330341113106e-05,0.00017953321364452425,0.00013464991023339317,4.488330341113106e-05,8.976660682226212e-05,0.25,0.0,0.5,0.25,0.007602763035886915,0,0.21951219512195122,0,1,0,0,0,0,1,0
1852,72159.0,0,0,62,322,53,899,34,40,53,1,4,6,10,2,0,0,0,0,0,0,0,42,8,1,72159.0,0,0,1348,0.009340354767184035,20,64.19047619047619,2.5,0.002231183913302568,0.0003672445571584972,0.0062292991865186605,0.0002355908479884699,0.00027716570351584693,0.0003672445571584972,0.19047619047619047,0.2857142857142857,0.47619047619047616,0.047619047619047616,0.23885291889750795,0,0.4912891986062718,0,0,0,1,1,0,0,0
1853,64260.0,0,0,1,539,169,816,20,0,30,1,4,5,4,3,0,0,0,0,0,0,1,59,7,1,64260.0,0,0,1544,0.012013507415072906,13,110.28571428571429,1.8571428571428572,0.004193899782135076,0.0013149704326174915,0.006349206349206349,0.0001556178026766262,0.0,0.00023342670401493932,0.2857142857142857,0.35714285714285715,0.2857142857142857,0.07142857142857142,0.2976486855425931,0,0.7212543554006968,0,1,0,0,0,0,1,0
1854,82733.0,0,0,28,712,50,420,65,38,38,1,8,4,7,4,0,0,0,0,0,0,1,36,7,1,82733.0,0,0,1285,0.007765852007638939,19,64.25,2.7142857142857144,0.004302998803379547,0.0003021768822597996,0.002538285810982317,0.00039282994693773946,0.00022965443051744768,0.00022965443051744768,0.4,0.2,0.35,0.05,0.1931403656114473,0,0.5268292682926831,0,0,0,1,0,1,0,0
1855,74290.0,0,1,70,1121,0,72,0,12,12,4,10,8,10,6,0,1,0,1,0,0,0,49,7,2,37145.0,2,4,1205,0.008109999865394193,28,41.55172413793103,4.0,0.015089514066496165,0.0,0.0009691748552968098,0.0,0.0001615291425494683,0.0001615291425494683,0.3448275862068966,0.27586206896551724,0.3448275862068966,0.13793103448275862,0.4533623762830251,0,0.5979814970563498,0,0,1,0,0,0,0,0
1856,58217.0,2,1,84,68,1,13,3,5,13,1,2,0,4,6,0,0,0,0,0,0,0,69,8,4,14554.25,0,0,90,0.0007729568174791302,6,12.857142857142858,0.75,0.0023360873971520345,3.435422642870639e-05,0.0004466049435731831,0.00010306267928611917,0.00017177113214353196,0.0004466049435731831,0.2857142857142857,0.0,0.5714285714285714,0.14285714285714285,0.07855983873899604,0,0.15679442508710806,0,0,1,0,0,1,0,0
1857,21024.0,0,0,89,36,4,18,6,2,18,1,2,0,4,7,0,0,0,0,0,0,0,44,7,1,21024.0,0,0,66,0.0015695600475624256,6,9.428571428571429,0.8571428571428571,0.0008561643835616438,9.512937595129375e-05,0.0004280821917808219,0.00014269406392694063,4.756468797564688e-05,0.0004280821917808219,0.2857142857142857,0.0,0.5714285714285714,0.14285714285714285,0.03625632714887852,0,0.15679442508710806,0,0,1,0,0,0,1,0
1858,70116.0,0,0,73,707,44,603,95,58,29,1,2,8,12,1,0,0,0,0,0,0,0,48,7,1,70116.0,0,0,1507,0.010746324001312093,22,65.52173913043478,3.142857142857143,0.005041645273546694,0.00031376575959837983,0.004300017114495978,0.0006774487991328655,0.0004136003194705916,0.0002068001597352958,0.08695652173913043,0.34782608695652173,0.5217391304347826,0.043478260869565216,0.2637300142808871,0,0.5058324496288441,0,0,0,1,1,0,0,0
